[INFO] Calibrating Motors...
[INFO] Calibrated
yaw, 0.0, pitch, -0.1, roll, 0.5, Hz, 0.2, roll_des, 0.0, pitch_des, 0.0, thro_des, 0.0, yaw_des, 0.0, CH1, 1500, CH2, 1500, CH3, 1000, CH4, 1500, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 0, m2_comm, 0, m3_comm, 0, m4_comm, 0

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.5, thro_des, 0.0, yaw_des, -0.3, CH1, 1502, CH2, 1492, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 999, m2_comm, 1000, m3_comm, 997, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, 0.1, pitch_des, 0.8, thro_des, 0.0, yaw_des, -0.3, CH1, 1502, CH2, 1486, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 104.8, roll_des, 0.1, pitch_des, 0.7, thro_des, 0.0, yaw_des, -0.3, CH1, 1502, CH2, 1488, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2005,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 1001

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 94.7, roll_des, 0.1, pitch_des, 0.6, thro_des, 0.0, yaw_des, -0.3, CH1, 1502, CH2, 1490, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2005,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 1001

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 104.8, roll_des, 0.1, pitch_des, 0.5, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1492, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2011,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.0, pitch_des, 0.4, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1493, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2011,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.0, pitch_des, 0.4, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1494, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2011,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.0, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1495, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.7, roll_des, 0.0, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1495, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.0, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1495, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.7, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1496, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1029, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1029, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2009,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2009,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 104.8, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 997, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 1999, CH6, 999, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 1999, CH6, 999, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 997, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 104.9, roll_des, 0.0, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1500, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.4, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1506, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.7, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1511, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 1000, m2_comm, 999, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.5, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1509, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 1000, m2_comm, 999, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.5, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1508, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 1000, m2_comm, 999, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.4, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1507, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 1000, m2_comm, 999, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.4, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1506, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 1000, m2_comm, 999, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.3, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1505, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2003,  m1_comm, 1000, m2_comm, 999, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.2, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1504, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.2, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1503, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.2, pitch_des, 0.6, thro_des, 0.0, yaw_des, -0.3, CH1, 1503, CH2, 1490, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.2, pitch_des, 1.0, thro_des, 0.0, yaw_des, -0.3, CH1, 1503, CH2, 1484, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.2, pitch_des, 0.8, thro_des, 0.0, yaw_des, -0.3, CH1, 1503, CH2, 1486, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2001,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 1001

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.2, pitch_des, 0.7, thro_des, 0.0, yaw_des, -0.3, CH1, 1503, CH2, 1488, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2001,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 1001

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 104.3, roll_des, 0.2, pitch_des, 0.6, thro_des, 0.0, yaw_des, -0.3, CH1, 1503, CH2, 1490, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2001,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 1001

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.7, roll_des, 0.1, pitch_des, 0.5, thro_des, 0.0, yaw_des, -0.3, CH1, 1502, CH2, 1491, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2001,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.5, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1492, CH3, 998, CH4, 1499, CH5, 1999, CH6, 999, CH7, 1029, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.4, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1493, CH3, 998, CH4, 1499, CH5, 1999, CH6, 999, CH7, 1029, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.4, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1494, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2001,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2001,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2001,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2001,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 104.8, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.1, pitch_des, 0.3, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1495, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.4, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1493, CH3, 998, CH4, 1499, CH5, 1993, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.5, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1491, CH3, 998, CH4, 1499, CH5, 1993, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.4, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1494, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2006,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 1000, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2006,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.8, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 1999, CH6, 999, CH7, 1030, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 1999, CH6, 999, CH7, 1030, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 104.9, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 94.3, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 105.2, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2004,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.1, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2002,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.5, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, 0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, -0.3, CH1, 1501, CH2, 1497, CH3, 998, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

